	timestamp	path_msa	n_seqs	n_unique_seqs	n_cols
20103	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_14453.fa	11	1	32
3140	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_14454.fa	12	1	32
32944	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_14458.fa	18	2	32
36972	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_14460.fa	21	2	32
19490	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_14459.fa	28	1	32
25719	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14451.fa	31	1	32
29703	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_14439.fa	43	1	32
27812	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14450.fa	44	2	32
24912	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/Cluster_14445.fa	54	2	32
8208	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_14449.fa	60	2	32
36305	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_14440.fa	69	2	32
10958	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_14448.fa	78	8	32
568	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_14443.fa	105	4	32
8424	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_14442.fa	147	2	32
9031	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_14444.fa	157	1	32
28241	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14441.fa	157	1	32
33142	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_14446.fa	157	4	32
294	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14402.fa	1	1	33
322	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14393.fa	1	1	33
566	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_14430.fa	1	1	33
642	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_14435.fa	1	1	33
1247	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_14391.fa	1	1	33
4037	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_14389.fa	1	1	33
4321	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_14437.fa	1	1	33
4742	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_14425.fa	1	1	33
5146	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_14383.fa	1	1	33
7137	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_14405.fa	1	1	33
7564	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_14416.fa	1	1	33
7900	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_14414.fa	1	1	33
9302	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_14426.fa	1	1	33
9713	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_14434.fa	1	1	33
10122	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_14428.fa	1	1	33
10179	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_14422.fa	1	1	33
11050	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_14408.fa	1	1	33
12336	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_14423.fa	1	1	33
14513	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14395.fa	1	1	33
15074	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14436.fa	1	1	33
16281	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_14421.fa	1	1	33
17658	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_14431.fa	1	1	33
18435	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_14438.fa	1	1	33
20909	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_14386.fa	1	1	33
21900	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14384.fa	1	1	33
22358	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14392.fa	1	1	33
22361	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14399.fa	1	1	33
25926	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14429.fa	1	1	33
26094	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14433.fa	1	1	33
26793	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_14424.fa	1	1	33
28000	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14418.fa	1	1	33
29111	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14388.fa	1	1	33
29456	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_14394.fa	1	1	33
29746	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_14417.fa	1	1	33
30259	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_14387.fa	1	1	33
30516	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_14419.fa	1	1	33
31806	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14432.fa	1	1	33
32010	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14401.fa	1	1	33
32196	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14406.fa	1	1	33
32216	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14427.fa	1	1	33
33162	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_14400.fa	1	1	33
36324	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_14407.fa	1	1	33
4599	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_14412.fa	2	1	33
5755	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_14410.fa	2	1	33
13106	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14420.fa	2	1	33
17342	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_14409.fa	2	1	33
18069	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_14398.fa	2	1	33
26075	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14411.fa	2	1	33
28742	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14415.fa	2	1	33
28156	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14413.fa	3	1	33
16160	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_14403.fa	4	3	33
19937	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_14397.fa	5	1	33
27997	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14396.fa	5	1	33
10102	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_14375.fa	6	1	33
663	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_14404.fa	7	1	33
30231	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_14382.fa	11	1	33
12084	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_14390.fa	12	2	33
2454	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_14376.fa	13	1	33
4969	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_14381.fa	18	2	33
29170	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14379.fa	25	2	33
17111	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_14374.fa	26	2	33
32003	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14380.fa	26	3	33
15114	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14377.fa	32	1	33
6196	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_14378.fa	39	3	33
24534	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_14372.fa	69	4	33
28016	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14363.fa	69	1	33
19641	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_14373.fa	74	2	33
7277	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_14366.fa	80	2	33
13487	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14371.fa	109	3	33
16990	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_14364.fa	148	3	33
13145	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14362.fa	149	3	33
23329	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14367.fa	156	3	33
8029	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_14368.fa	157	2	33
17672	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_14365.fa	157	4	33
17998	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_14369.fa	157	1	33
27004	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_14361.fa	157	2	33
28801	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14385.fa	157	3	33
37356	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_14370.fa	157	1	33
81	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14357.fa	1	1	34
120	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14309.fa	1	1	34
284	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14333.fa	1	1	34
2521	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_14305.fa	1	1	34
3923	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_14338.fa	1	1	34
4979	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_14336.fa	1	1	34
8476	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_14349.fa	1	1	34
9895	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_14314.fa	1	1	34
12784	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14355.fa	1	1	34
16039	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_14311.fa	1	1	34
16709	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_14352.fa	1	1	34
20416	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_14354.fa	1	1	34
20422	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_14335.fa	1	1	34
21338	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_14337.fa	1	1	34
21582	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_14330.fa	1	1	34
21762	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14350.fa	1	1	34
22045	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14334.fa	1	1	34
25910	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14331.fa	1	1	34
26506	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_14360.fa	1	1	34
26766	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_14317.fa	1	1	34
27046	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_14359.fa	1	1	34
27737	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14346.fa	1	1	34
28362	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14347.fa	1	1	34
28385	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14328.fa	1	1	34
28648	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14329.fa	1	1	34
30138	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_14345.fa	1	1	34
36039	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_14358.fa	1	1	34
36099	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_14351.fa	1	1	34
36751	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_14320.fa	1	1	34
37029	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_14353.fa	1	1	34
37351	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_14339.fa	1	1	34
23541	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14340.fa	2	1	34
25646	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14326.fa	2	1	34
15604	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_14348.fa	3	1	34
15813	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_14344.fa	3	1	34
16349	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_14327.fa	3	2	34
30718	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_14321.fa	3	1	34
32642	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14356.fa	3	1	34
37170	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_14343.fa	3	1	34
27	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14318.fa	5	3	34
1513	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_14341.fa	5	1	34
18031	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_14316.fa	5	1	34
14689	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14315.fa	6	1	34
34446	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/Cluster_14307.fa	6	1	34
12249	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_14313.fa	7	1	34
21399	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_14300.fa	7	1	34
28916	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14324.fa	7	2	34
25665	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14332.fa	8	1	34
2139	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_14306.fa	9	1	34
11888	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_14312.fa	9	1	34
18233	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_14319.fa	9	2	34
29186	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14342.fa	9	3	34
240	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14323.fa	10	2	34
12975	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14310.fa	10	2	34
17046	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_14295.fa	15	1	34
21969	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14303.fa	15	1	34
24582	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_14291.fa	23	2	34
29773	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_14308.fa	40	7	34
19254	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_14304.fa	41	2	34
20282	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_14302.fa	42	3	34
28034	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14297.fa	43	3	34
23861	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14299.fa	46	3	34
25679	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14293.fa	50	3	34
16684	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_14298.fa	55	2	34
30277	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_14294.fa	56	3	34
14528	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14301.fa	59	2	34
8279	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_14325.fa	68	3	34
14590	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14296.fa	86	4	34
30932	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/Cluster_14292.fa	87	6	34
1023	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_14282.fa	101	3	34
24848	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/Cluster_14280.fa	135	6	34
5566	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_14284.fa	153	7	34
1989	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_14287.fa	155	1	34
9055	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_14289.fa	155	1	34
12387	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_14285.fa	156	1	34
7343	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_14288.fa	157	3	34
18639	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_14286.fa	157	4	34
19131	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_14281.fa	157	7	34
24561	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_14283.fa	157	1	34
27072	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_14290.fa	157	7	34
73	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_14264.fa	1	1	35
505	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_14248.fa	1	1	35
510	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_14276.fa	1	1	35
3477	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_14265.fa	1	1	35
4422	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_14254.fa	1	1	35
5993	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_14234.fa	1	1	35
6315	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_14252.fa	1	1	35
6355	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_14273.fa	1	1	35
6559	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_14258.fa	1	1	35
7787	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_14275.fa	1	1	35
10971	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_14228.fa	1	1	35
11403	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_14269.fa	1	1	35
11676	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_14267.fa	1	1	35
11687	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_14243.fa	1	1	35
13418	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14278.fa	1	1	35
15069	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14239.fa	1	1	35
16392	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_14223.fa	1	1	35
21553	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_14226.fa	1	1	35
22267	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14277.fa	1	1	35
22405	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_14215.fa	1	1	35
22783	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_14274.fa	1	1	35
22820	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_14251.fa	1	1	35
23018	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_14259.fa	1	1	35
23242	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14250.fa	1	1	35
23811	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14279.fa	1	1	35
24873	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/Cluster_14268.fa	1	1	35
25645	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_14272.fa	1	1	35
26364	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_14262.fa	1	1	35
27332	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_14225.fa	1	1	35
28269	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14229.fa	1	1	35
30420	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_14266.fa	1	1	35
32194	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14237.fa	1	1	35
32479	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_14240.fa	1	1	35
34802	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/Cluster_14238.fa	1	1	35
3021	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_14270.fa	2	2	35
7362	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_14232.fa	2	1	35
11007	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_14235.fa	2	1	35
14263	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_14255.fa	2	1	35
14745	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_14253.fa	2	1	35
15531	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_14260.fa	2	1	35
23623	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14244.fa	2	1	35
24320	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_14246.fa	2	1	35
31176	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/Cluster_14245.fa	2	2	35
34674	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/Cluster_14257.fa	2	1	35
36229	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_14271.fa	2	1	35
18086	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_14247.fa	3	2	35
19623	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_14256.fa	3	1	35
26153	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_14230.fa	3	2	35
23317	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14209.fa	4	1	35
37148	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_14231.fa	4	2	35
6587	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_14249.fa	5	1	35
33786	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_14224.fa	6	2	35
27266	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_14207.fa	7	1	35
13412	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14201.fa	8	1	35
7582	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_14213.fa	9	1	35
13308	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_14233.fa	9	3	35
14323	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_14242.fa	9	3	35
21679	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_14216.fa	9	1	35
28619	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_14227.fa	9	3	35
23357	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_14210.fa	10	1	35
10196	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_14241.fa	11	1	35
28332	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14217.fa	11	2	35
2334	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_14202.fa	13	1	35
33607	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_14204.fa	13	1	35
3540	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_14212.fa	14	2	35
20083	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_14236.fa	14	1	35
2890	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_14222.fa	15	2	35
12590	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_14214.fa	15	1	35
13932	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_14211.fa	17	1	35
28139	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_14221.fa	18	2	35
